HOUR_,open,high,low,close,op_bought,op_sold,eth_bought,eth_sold,op_fees,eth_fees,trade_count,vwap_24h,vwap_168h
2026-01-11 10:00:00,9672.519355283983,9684.036116670168,9672.519355283983,9684.036116670168,0.0,883.2316340660661,0.09098541296986659,0.0,2.649694902198198,0.0,4,9620.741942897554,9855.901982270536
2026-01-11 11:00:00,9694.61336524945,9694.61336524945,9694.61336524945,9694.61336524945,0.0,810.7144216989383,0.0834198894602414,0.0,2.432143265096815,0.0,1,9621.358381273429,9855.22172886063
2026-01-11 12:00:00,9694.613400815277,9694.613400815277,9650.203367984317,9650.203367984317,3396.6527790623313,0.002725270167426628,2.80268459357e-07,0.35222689546105684,8.175810502279883e-06,0.0010566806863831705,12,9634.438243922488,9853.99536421758
2026-01-11 13:00:00,9654.708395251713,9681.057758937275,9654.708395251713,9681.057758937275,0.0,2367.7941759007426,0.24423588143629626,0.0,7.103382527702228,0.0,8,9644.82734379415,9853.219256072443
2026-01-11 14:00:00,9682.39447740947,9682.422106233093,9682.39447740947,9682.422106233093,0.0,104.61408377775923,0.010772881993482739,0.0,0.31384225133327764,0.0,3,9652.457244903406,9852.969776779102
2026-01-11 15:00:00,9684.858475050482,9786.198942860347,9684.858475050482,9786.198942860347,0.0,8253.33515922441,0.8453060284672561,0.0,24.760005477673232,0.0,22,9673.158516799846,9852.022489867513
2026-01-11 16:00:00,9786.198977055683,9786.198977055683,9743.667112906716,9743.667112906716,3385.6287643919404,0.0027260273972592,2.77722671099e-07,0.3477572930266639,8.1780821917776e-06,0.0010432718790799919,11,9682.461457299203,9852.013249459229
2026-01-11 17:00:00,9739.592638830118,9739.592638830118,9710.711825807472,9710.711825807472,2631.600309410099,0.0,0.0,0.2713551187073661,0.0,0.0008140653561220983,8,9684.668990752358,9853.072214138636
2026-01-11 18:00:00,9710.71185981402,9755.901489173113,9710.71185981402,9755.901447237311,0.00333823388205293,3618.169091024466,0.37061655265591315,3.43205466878e-07,10.854507273073398,1.029616400634e-09,8,9688.57581739689,9855.627344727984
2026-01-11 19:00:00,9758.900063343879,9776.322550497247,9758.900063343879,9776.322550497247,0.0,1628.3659699367734,0.1662363076526289,0.0,4.88509790981032,0.0,7,9700.141194568967,9855.949465435104
2026-01-11 20:00:00,9780.468054503819,9860.324162026694,9780.468054503819,9860.324162026694,0.0315805519500309,6684.4319859913585,0.6787727257308881,3.21854280224e-06,20.053295957974075,9.65562840672e-09,22,9713.608852596046,9856.050030546716
2026-01-11 21:00:00,9866.210740428422,9898.630179748465,9866.210740428422,9879.325794435508,1676.0390553476159,3202.072813800657,0.3231317708875382,0.16999563607279383,9.606218441401973,0.0005099869082183815,16,9734.981858771172,9856.18612446359
2026-01-11 22:00:00,9879.32582572404,9916.273936344227,9879.32582572404,9916.273936344227,0.0,3216.119002320061,0.3239584831193171,0.0,9.648357006960184,0.0,11,9751.05849501668,9856.205544089891
2026-01-11 23:00:00,9922.058483472934,9939.641222564693,9909.732671983684,9909.732671983684,2620.6055594632885,2059.5361675089575,0.20682361515657485,0.26484075846072236,6.178608502526873,0.0007945222753821671,13,9764.20360756258,9856.51767374211
2026-01-12 00:00:00,9909.732703319602,9922.691381767314,9856.64351274719,9885.09490297486,7782.277583579932,5661.030314827784,0.5706815669139297,0.7890883004941474,16.983090944483354,0.002367264901482442,37,9787.591716450985,9857.052836760295
2026-01-12 01:00:00,9881.348505948004,9881.348505948004,9802.85986319251,9814.054952564402,7323.095578978981,1478.8019804690346,0.15031646385038247,0.746342785663812,4.436405941407104,0.002239028356991436,24,9793.277557956222,9856.81065524399
2026-01-12 02:00:00,9811.57757894534,9811.57757894534,9690.443939091312,9690.443939091312,16465.642194292726,0.002726784627091772,2.77633917352e-07,1.693514499601769,8.180353881275317e-06,0.005080543498805308,39,9786.38912514488,9854.81526739265
2026-01-12 03:00:00,9688.794887998487,9688.794887998487,9535.147894001091,9648.06619144931,12179.582500210006,7433.862309657003,0.7725363476570997,1.2707667942741032,22.30158692897101,0.0038123003828223097,55,9755.991306777996,9849.448118057522
2026-01-12 04:00:00,9648.066227775702,9699.410720183985,9648.066227775702,9663.381126146694,2710.1561035625573,3866.1886010505286,0.3984578391126714,0.28077551945311285,11.598565803151587,0.0008423265583593387,20,9753.385134461807,9848.13743510552
2026-01-12 05:00:00,9656.9600794958,9683.859353054777,9656.9600794958,9683.859353054777,481.78799558355627,2020.2393473091747,0.208282858370194,0.05002372683318504,6.060718041927524,0.00015007118049955513,7,9752.08577643647,9846.844875282113
2026-01-12 06:00:00,9683.859389306159,9771.159742729711,9683.859389306159,9771.159742729711,0.0,6730.525761584675,0.6898171870144364,0.0,20.191577284754025,0.0,18,9752.144109350484,9845.205690754998
2026-01-12 07:00:00,9771.151443566552,9844.616101369667,9755.755005218829,9844.616101369667,1244.9773631433131,7179.916055840157,0.7304443064294812,0.1278977184507259,21.53974816752047,0.00038369315535217763,24,9757.03521374629,9844.436277810666
2026-01-12 08:00:00,9839.832257871241,9915.259860351634,9839.832257871241,9915.259860351634,380.759441567638,6222.263138060545,0.6280192544063788,0.038802730089085295,18.666789414181636,0.00011640819026725588,18,9763.113710032401,9843.97479459235
2026-01-12 09:00:00,9911.48976719315,9911.48976719315,9910.42826087781,9910.42826087781,407.1644245806671,0.0,0.0,0.04119802581287536,0.0,0.00012359407743862608,2,9763.886404776931,9843.068249530175
2026-01-12 10:00:00,9910.428293125125,9910.428293125125,9878.076502123373,9878.076502123373,2728.8836215693354,0.0027260273972592,2.74241358607e-07,0.27663520741011566,8.1780821917776e-06,0.0008299056222303469,9,9766.93213693163,9841.761471400383
2026-01-12 11:00:00,9881.907332867517,9904.292160523593,9881.907332867517,9904.292160523593,0.0,2218.306978476636,0.22359850200660336,0.0,6.654920935429907,0.0,7,9769.337246542682,9841.021756292535
2026-01-12 12:00:00,9904.292192850318,9947.489602452333,9904.29219278647,9939.922901574742,5.382857111424e-06,3640.2161535226755,0.36564135981669327,5.45122678e-10,10.920648460568026,1.6353680340000001e-12,12,9775.863871006095,9841.25486039635
2026-01-12 13:00:00,9951.508931997221,10046.880321442646,9951.508931997221,10046.880321442646,0.0,8661.423699050647,0.8637284957005957,0.0,25.98427109715194,0.0,20,9790.665281401181,9840.809449734385
2026-01-12 14:00:00,10046.880351826248,10046.880351826248,9944.428122054882,9954.066366179542,8892.598329189239,811.6878355230626,0.0813380973206797,0.8922608842820761,2.435063506569188,0.002676782652846228,26,9802.885204566042,9841.613455903691
2026-01-12 15:00:00,9959.399588383772,9959.399588383772,9922.732138620195,9922.732138620195,3085.374600942014,448.96864510968186,0.04495668973438249,0.3113017585392855,1.3469059353290456,0.0009339052756178565,10,9809.71880373828,9841.18703589161
2026-01-12 16:00:00,9922.732170726007,9922.732170726007,9852.72486424309,9856.867126382871,5844.753205541543,333.8755121772805,0.03377785542619006,0.5928706290543182,1.0016265365318413,0.0017786118871629547,20,9813.782892667208,9841.105258587135
2026-01-12 17:00:00,9862.910618666177,9896.589930504571,9862.910618666177,9887.75859832041,798.8767034693224,3442.738104815543,0.34750573737051493,0.08100146676720121,10.32821431444663,0.00024300440030160364,11,9817.15972033533,9841.160432701838
2026-01-12 18:00:00,9887.758628358679,9929.10076166055,9887.758628358679,9929.10076166055,0.0,3748.0438130780676,0.3771342113886319,0.0,11.244131439234202,0.0,12,9821.138164792756,9840.959541790326
2026-01-12 19:00:00,9936.09378341727,9936.09378341727,9936.09378341727,9936.09378341727,0.0,631.0150843186433,0.06333916546408035,0.0,1.8930452529559298,0.0,1,9822.162994404249,9841.047681469645
2026-01-12 20:00:00,9936.093813793766,9939.943306145418,9919.440075317912,9939.943306145418,1501.6289076434293,1852.438761048681,0.18599623173157495,0.15171078253955436,5.557316283146044,0.0004551323476186631,12,9824.568387441406,9841.294776986728
2026-01-12 21:00:00,9944.81843560561,10031.049924834231,9944.81843560561,10030.763104273605,25.602083312609725,8175.729180879198,0.8163127242576702,0.00256,24.527187542637595,7.680000000000001e-06,18,9831.265654620904,9842.3705165592
2026-01-12 22:00:00,10030.763134645378,10030.763134645378,10026.973137032272,10026.973137032272,338.3359103591962,0.002719212328766052,2.70274021975e-07,0.0338377146590878,8.157636986298157e-06,0.00010151314397726341,2,9830.249435946518,9842.42617952092
2026-01-13 00:00:00,10026.973167474413,10086.703663407208,10021.992147164703,10033.794730161753,5007.800227545881,5633.59567839853,0.5586591269621101,0.49945245739217287,16.900787035195588,0.0014983573721765186,9,9843.044185512055,9845.42018196414
2026-01-13 01:00:00,10030.062560395056,10030.062560395056,9978.30631054723,9978.30631054723,4964.625334082742,0.0,0.0,0.49765833201883847,0.0,0.0014929749960565153,13,9843.917012580698,9846.50016653322
2026-01-13 02:00:00,9972.61315276221,9972.61315276221,9915.3279102668,9954.052691859413,5679.704680035423,3508.7261810163122,0.35212140799488195,0.5727305288750066,10.526178543048937,0.0017181915866250198,21,9850.617370523092,9847.648613374922
2026-01-13 03:00:00,9957.732339799577,9991.785179942251,9947.640782570472,9947.640782570472,3969.8893862798454,3402.931526482369,0.3401941622616329,0.39939411063150265,10.208794579447106,0.001198182331894508,21,9868.872210346957,9849.307523164032
2026-01-13 04:00:00,9947.640812748823,9947.640812748823,9917.337293611447,9917.68425406935,2738.8670371793523,31.453257858612755,0.003161971847093748,0.2765790223360518,0.09435977357583826,0.0008297370670081554,10,9913.597319709286,9849.546158354073
2026-01-13 05:00:00,9912.852344871719,9912.852344871719,9850.89107550916,9850.89107550916,5820.8916414593405,0.0,0.0,0.5906269347686963,0.0,0.0017718808043060892,16,9925.108612429129,9850.990356793083
2026-01-13 06:00:00,9850.891109474598,9850.891109474598,9800.517564450123,9800.517564450123,4654.2981625205275,0.0027260273972592,2.75898828801e-07,0.47523217672160045,8.1780821917776e-06,0.0014256965301648013,14,9926.425711496895,9851.000191182118
2026-01-13 07:00:00,9797.897659522525,9825.33217202851,9797.669240548956,9808.790966666145,361.702524517747,3045.69232546668,0.3095293056347531,0.03702290468507778,9.13707697640004,0.00011106871405523336,4,9934.314958598245,9850.995600241307
2026-01-13 08:00:00,9825.332203677595,9832.636307547229,9818.321979799115,9821.229252400966,1610.3673629875814,1011.2971495884688,0.1026037973220277,0.16439965806521858,3.0338914487654063,0.0004931989741956557,11,9942.00848507917,9851.114193820911
2026-01-13 09:00:00,9814.003640755132,9814.003640755132,9781.683872597545,9789.63576604831,4465.37487856133,648.5949988434522,0.06608131481796042,0.4570535257903722,1.9457849965303566,0.0013711605773711166,10,9939.009414842263,9850.810353524721
2026-01-13 10:00:00,9789.635799476693,9789.635799476693,9728.303341190523,9728.303341190523,4998.747975018674,0.0027260273972592,2.77625171699e-07,0.513765560251401,8.1780821917776e-06,0.0015412966807542027,12,9931.234769144783,9850.346785660002
2026-01-13 11:00:00,9724.376938586938,9724.376938586938,9616.982694744867,9670.928182324215,10324.725727245459,5953.931914361176,0.614821759415127,1.0703573042892398,17.861795743083526,0.0032110719128677196,37,9898.871417837776,9848.240619830018
2026-01-13 12:00:00,9660.664856525304,9660.664856525304,9495.32541880776,9519.500018532359,13175.484890528438,3001.2955400554038,0.31359306804982967,1.3790939688413841,9.00388662016621,0.004137281906524152,35,9861.70380881831,9843.644108663064
2026-01-13 13:00:00,9524.705411242385,9552.703783090286,9416.814968305354,9416.814968305354,8400.475716906347,2389.393482378198,0.2498017929007808,0.8880847453763854,7.168180447134594,0.002664254236129156,32,9833.513962324025,9839.922896771952
2026-01-13 14:00:00,9410.176502193275,9410.176549134621,9233.389582831225,9328.85843038061,12423.936367514658,8475.060627851624,0.9109594939627368,1.3379014252315984,25.425181883554878,0.004013704275694795,60,9754.0668200962,9829.498127276016
2026-01-13 15:00:00,9317.939270721567,9375.33665037965,9253.656535999007,9253.656535999007,11216.093715198482,5969.58555942493,0.6382811195677741,1.2085201046071294,17.90875667827479,0.0036255603138213885,50,9695.757417555556,9821.042321922134
2026-01-13 16:00:00,9249.215006893692,9249.215006893692,8971.092613806804,8981.6268458252,21885.814968499948,5215.634554649599,0.5721995884630856,2.4092564061546318,15.646903663948796,0.007227769218463896,76,9605.513216391857,9801.746162677591
2026-01-13 17:00:00,8976.258115095901,9085.052888804696,8800.06929503463,8807.122127920567,23314.152418874044,12805.890932893737,1.4244314884979983,2.6181111342337866,38.41767279868121,0.00785433340270136,109,9485.807252520426,9768.742402311454
2026-01-13 18:00:00,8813.108906471454,8948.817000548243,8768.157068828163,8948.817000548243,10553.904221792665,20647.969368216345,2.3240026386746027,1.1977409387196956,61.94390810464903,0.003593222816159087,82,9396.88761181872,9735.899363454266
2026-01-13 19:00:00,8952.873679174641,9034.762320104393,8952.873679174641,9034.762320104393,2244.9818918747733,8448.98724712085,0.9364519196305489,0.2500553907293103,25.34696174136255,0.0007501661721879309,30,9373.020556330732,9723.688378712079
2026-01-13 20:00:00,9028.481183342292,9080.534232634553,9019.394420771976,9039.14494964358,4978.665419728446,5268.336365697939,0.5804435594179828,0.5517876332810054,15.805009097093818,0.0016553628998430164,28,9359.07603107903,9716.003625817348
2026-01-13 21:00:00,9031.397791807965,9031.397791807965,8861.506843361572,8861.506843361572,16476.08440628409,3024.049641561193,0.3387266818596435,1.8482264717147316,9.072148924683578,0.005544679415144195,56,9322.489747381693,9699.959778116907
2026-01-13 22:00:00,8856.64042751181,9013.076044483012,8856.64042751181,8973.467275949588,17269.59125993635,26516.633182289293,2.959452064222241,1.9372160301916026,79.54989954686788,0.005811648090574808,114,9252.714540821487,9665.916711109232
2026-01-13 23:00:00,8979.544094706182,9055.154846856207,8979.544094706182,9051.74628188108,276.34670458747894,6656.940480400761,0.7362778378650762,0.030615757190682148,19.970821441202283,9.184727157204644e-05,22,9246.911600933978,9657.844991389873
2026-01-14 00:00:00,9048.399345128635,9087.349999490905,9026.664490116395,9076.969827851237,5714.04913217725,7781.170981735391,0.8562212895240038,0.632644864909281,23.343512945206175,0.001897934594727843,43,9215.088746892578,9649.478618622623
2026-01-14 01:00:00,9075.454447517632,9130.838370291916,9068.01818847996,9130.838370291916,724.9935966350909,4910.628955783192,0.5380662156777317,0.08015163303915881,14.731886867349576,0.00024045489911747646,19,9202.196192407871,9646.483338746872
2026-01-14 02:00:00,9134.468126837695,9219.58349120147,9134.468126837695,9219.58349120147,0.0,7546.876996010829,0.8199900181460947,0.0,22.640630988032488,0.0,23,9182.569756654,9641.659870411515
2026-01-14 03:00:00,9223.53294171456,9248.780141505058,9223.53294171456,9248.780141505058,0.0,2567.52536656256,0.2772157009506016,0.0,7.702576099687681,0.0,5,9166.58370883964,9639.78798123005
2026-01-14 04:00:00,9248.780173726205,9269.260387154956,9248.312870306512,9248.312870306512,1764.493815720331,1730.302809190826,0.18631700833967715,0.19114862764960666,5.190908427572478,0.0005734458829488201,10,9161.594408282372,9638.397841963795
2026-01-14 05:00:00,9248.556566333558,9306.172018795083,9248.556566333558,9260.107330453697,4318.893178092705,5208.174814018512,0.559667354947488,0.4666333651541429,15.624524442055536,0.0013999000954624287,21,9153.345087378711,9634.367985118588
2026-01-14 06:00:00,9260.107361124472,9280.796350587561,9224.352384452357,9224.352384452357,5005.681409382726,1837.8201665080364,0.19765032797425156,0.5426350370171434,5.513460499524109,0.0016279051110514304,24,9146.711601930388,9632.050376420138
2026-01-14 07:00:00,9222.906531263288,9233.301516911835,9219.42560730888,9233.301516911835,724.4472099735124,1523.9963988470233,0.1646681869830566,0.07876380984530215,4.57198919654107,0.00023629142953590648,8,9140.854315820317,9629.472393285438
2026-01-14 08:00:00,9236.612571295906,9239.808236810286,9204.267794141006,9204.267794141006,3158.017783179808,579.4513026972401,0.0625463706249359,0.34347355969563476,1.73835390809172,0.0010304206790869043,15,9136.744008983198,9627.987120801867
2026-01-14 09:00:00,9201.12414896036,9201.12414896036,9190.764862230635,9200.822837601218,1201.4281796165076,897.6887928891801,0.09732665552903229,0.13101837400512084,2.6930663786675404,0.0003930551220153625,8,9127.575959936788,9623.877608767249
2026-01-14 10:00:00,9200.822868067935,9200.822868067935,9166.49976751872,9170.958119617435,4888.2682340414585,2316.420377417422,0.2516662128451239,0.5339965923121677,6.949261132252267,0.001601989776936503,17,9119.853698448424,9619.862356987907
2026-01-14 11:00:00,9167.576441441683,9167.576441441683,9092.886398389925,9092.886398389925,6391.280295498315,0.0,0.0,0.7019515914562289,0.0,0.0021058547743686867,22,9093.933465716453,9616.193617849505
2026-01-14 12:00:00,9089.315411624435,9096.94082972675,9079.717335243962,9096.94082972675,1049.224594589676,1376.2299596816952,0.15097405409497186,0.11582071911064211,4.128689879045086,0.00034746215733192634,13,9070.016409777643,9614.321409203421
2026-01-14 13:00:00,9077.500299390918,9266.198571119045,9070.407407919638,9266.198571119045,2987.34259548522,17756.590850731533,1.931449381736174,0.3298639003084666,53.269772552194596,0.0009895917009253997,50,9061.663305896374,9585.010708745798
2026-01-14 14:00:00,9266.198601837224,9323.649358574885,9252.374656170092,9323.649358574885,1223.5720667859737,6275.4283740938,0.6736373389821375,0.13254305859475568,18.8262851222814,0.000397629175784267,23,9051.275126957968,9578.072698797947
2026-01-14 15:00:00,9331.521802825431,9339.908393005513,9308.101858820131,9308.101858820131,2753.3075485911822,1411.0970525804632,0.1507605692337104,0.29618134109124017,4.23329115774139,0.0008885440232737205,12,9040.062454925283,9575.745202011443
2026-01-14 16:00:00,9308.101890198986,9415.197179652272,9308.101890140564,9411.953109447035,342.6114870959519,9940.049857311391,1.058405463673167,0.03650498500528209,29.820149571934177,0.00010951495501584628,34,9045.498924983305,9567.374005007445
2026-01-14 17:00:00,9408.984788279087,9408.984788279087,9399.422613497294,9406.493319104291,1238.1005317920776,699.1097118868308,0.07412693266471714,0.13202840519810713,2.0973291356604924,0.0003960852155943214,5,9064.292555882072,9565.566008414266
2026-01-14 18:00:00,9401.75626272257,9500.57006141014,9393.807613385252,9478.365725918058,3533.878103731369,11133.825109060583,1.1750010106464799,0.3747795250841213,33.40147532718175,0.001124338575252364,25,9119.61291708133,9560.778998825886
2026-01-14 19:00:00,9481.276889919674,9481.276889919674,9481.276889919674,9481.276889919674,0.0,297.60773544089955,0.03129963172242691,0.0,0.8928232063226986,0.0,1,9126.14081393662,9559.4138300242
2026-01-14 20:00:00,9481.276916550367,9522.351209395161,9481.27691649981,9522.351209395161,5.152237897726e-06,4194.159908471069,0.4400830382822151,5.45046956e-10,12.582479725413208,1.6351408680000002e-12,15,9137.330287825154,9558.082540040774
2026-01-14 21:00:00,9522.003717455824,9522.003717455824,9518.955802429813,9521.040621198616,361.64930241629054,222.73265387645472,0.023326102831665693,0.03810006534771418,0.6681979616293642,0.00011430019604314254,3,9160.23356625455,9557.015109029642
2026-01-14 22:00:00,9521.040646716132,9540.927999286369,9521.040646716132,9540.927999286369,0.0,2152.470130450319,0.22516140328394696,0.0,6.457410391350958,0.0,4,9234.15963664615,9556.655786022975
2026-01-14 23:00:00,9541.157047440945,9541.157047440945,9541.157047440945,9541.157047440945,0.0,27.886943907495564,0.002914071812350971,0.0,0.08366083172248669,0.0,1,9245.195633285488,9555.03647712216
2026-01-15 00:00:00,9541.157069831183,9541.157069831183,9421.492346080075,9421.492346080075,14425.390491284257,0.0027260273972592,2.84855316641e-07,1.5260484679317081,8.1780821917776e-06,0.0045781454037951246,39,9286.977242706911,9553.367353744301
2026-01-15 01:00:00,9419.041531019751,9419.041531019751,9401.979058617875,9401.979058617875,2320.440928432666,0.0,0.0,0.247287162027334,0.0,0.000741861486082002,7,9296.981360363752,9552.509871412563
2026-01-15 02:00:00,9401.979081995101,9434.180384964684,9401.979081995101,9434.180384964684,0.0,3888.978514622519,0.4116824321281735,0.0,11.666935543867556,0.0,14,9307.289440473867,9552.036868992287
2026-01-15 03:00:00,9442.903993050935,9490.24068071748,9442.903993050935,9478.77917037056,1389.0245410135121,6830.048637481035,0.7196624661866287,0.1468926089729427,20.490145912443104,0.00044067782691882817,11,9318.024340941602,9551.250366973129
2026-01-15 04:00:00,9478.779192789447,9478.779192789447,9467.099327258122,9467.099327258122,1416.099368458173,0.0027260273972592,2.86729890316e-07,0.14993874067739754,8.1780821917776e-06,0.0004498162220321926,8,9321.041834365687,9551.147993359951
2026-01-15 05:00:00,9469.125274793538,9486.458552516593,9469.125274793538,9486.333426033063,120.13148643632552,2457.531476963709,0.25853450557110025,0.012703847461139632,7.3725944308911275,3.81115423834189e-05,14,9326.62266949425,9550.054969161898
2026-01-15 06:00:00,9486.33344847997,9501.597242960019,9473.016436273121,9501.597242960019,3088.4306665646773,4950.667758319363,0.5201712149166728,0.32656565479535915,14.85200327495809,0.0009796969643860775,23,9339.974958509702,9549.124969315239
2026-01-15 07:00:00,9499.239453171214,9499.239453171214,9384.236789456054,9384.236789456054,14127.487837058467,0.0,0.0,1.5005547448612941,0.0,0.0045016642345838825,34,9351.656460369408,9545.525804900206
2026-01-15 08:00:00,9387.581585393691,9448.70456641766,9387.581585393691,9448.70456641766,5.105220949334e-06,7735.724398838225,0.8190181363457913,5.451984e-10,23.207173196514677,1.6355952000000003e-12,23,9358.463751600313,9542.338917113238
2026-01-15 09:00:00,9451.463763218346,9488.278057249252,9451.463763218346,9463.035501943943,3060.801475066284,4819.475168303774,0.5074760938715397,0.3239895982223614,14.458425504911324,0.0009719687946670841,20,9366.471204202306,9539.709260210386
2026-01-15 10:00:00,9463.035524343233,9472.718539674917,9463.035524343233,9472.718539674917,0.0,1178.139144437694,0.12406211846620831,0.0,3.5344174333130822,0.0,6,9376.561529419336,9538.707230135511
2026-01-15 11:00:00,9449.384885039846,9449.384885039846,9421.293865309482,9435.029592131988,7928.272507251716,3363.1023365027722,0.35537726216496196,0.8418598454935933,10.089307009508317,0.00252557953648078,16,9391.763867317088,9535.092400704154
2026-01-15 12:00:00,9435.029614498106,9470.87511864957,9195.112104571326,9457.621047028086,25739.94413717555,22939.643093479684,2.4493845972559427,2.7664135692573355,68.81892928043905,0.008299240707772005,114,9381.533209081277,9524.059889557775
2026-01-15 13:00:00,9452.369670765414,9468.167271532126,9437.185849513677,9468.167271532126,1791.954875502412,2718.203210478286,0.28669681249478784,0.1902476805216999,8.154609631434859,0.0005707430415650997,14,9409.710945279121,9521.25257696682
2026-01-15 14:00:00,9471.54314818183,9563.312618420574,9471.54314818183,9563.312318202741,0.028677586489572995,8714.07570433275,0.9129198698221987,3.007731705856e-06,26.142227112998256,9.023195117568001e-09,20,9420.048736337378,9520.696721896176
2026-01-15 15:00:00,9567.565929185464,9663.629015737954,9567.565929185464,9663.629015737954,641.6682316637047,10025.157119325784,1.0393965539012433,0.06664996101618409,30.075471357977356,0.00019994988304855227,29,9433.143108202523,9520.669788084699
2026-01-15 16:00:00,9666.59324510485,9694.227542838737,9595.215951613754,9595.215951613754,10171.744368606236,3229.803107873863,0.33268571315107864,1.0577666801960637,9.68940932362159,0.003173300040588191,40,9451.613978025696,9503.57863111304
2026-01-15 17:00:00,9599.521043991488,9606.26820930368,9594.43740531958,9602.63268052256,1194.7603360533756,1949.6600662274127,0.20248452112880608,0.12482412405000265,5.848980198682238,0.00037447237215000796,9,9454.4664617841,9490.3951131273
2026-01-15 18:00:00,9602.632707438554,9667.66086953088,9602.632707438554,9667.66086953088,0.0,6752.513779176816,0.6986881558628053,0.0,20.257541337530448,0.0,19,9460.74345749541,9488.74813671595
2026-01-15 19:00:00,9672.798552847575,9739.318194721438,9672.798552847575,9726.999046588571,1385.5901971693615,7739.764034511768,0.7952268089618083,0.14278609935943182,23.219292103535302,0.0004283582980782955,13,9472.241222914305,9488.55106206756
2026-01-15 20:00:00,9726.99907074506,9757.234890145668,9684.055739000049,9757.234890145668,4759.3412315173955,8178.1544652920475,0.8387765230832067,0.4918385428398585,24.53446339587614,0.0014755156285195755,28,9486.895350668638,9490.010377385262
2026-01-15 21:00:00,9752.90104518683,9752.90104518683,9733.534193481184,9733.534193481184,2659.85298570117,0.0,0.0,0.27375627428409877,0.0,0.0008212688228522963,7,9490.041866719814,9490.57075248791
2026-01-15 22:00:00,9733.534217670494,9733.534217670494,9705.599814308815,9722.118886595403,3140.8935525856623,1863.513012781922,0.1912651885149381,0.32412429832879375,5.590539038345766,0.0009723728949863812,17,9494.905037577275,9490.362289521578
2026-01-15 23:00:00,9728.035345624694,9728.035345624694,9728.035345624694,9728.035345624694,0.0,667.0483996631383,0.0683847826903635,0.0,2.001145198989415,0.0,1,9495.622069221876,9489.79511086216
2026-01-16 00:00:00,9728.035369807027,9728.035369807027,9724.672775906814,9724.672775906814,377.95413631584387,0.0027260273972592,2.7938316578e-07,0.038975695658575525,8.1780821917776e-06,0.00011692708697572658,3,9497.257193320596,9488.657825015916
2026-01-16 01:00:00,9721.871017784568,9721.871017784568,9687.298422034017,9687.298422034017,4151.246124140645,0.0,0.0,0.4289792990997155,0.0,0.0012869378972991466,11,9502.573629005243,9489.070490594386
2026-01-16 02:00:00,9690.637096115548,9753.459133063494,9623.496991958442,9623.496991958442,14121.775529420785,7407.047159822202,0.7597142938133096,1.461818494287576,22.221141479466606,0.004385455482862728,51,9523.526503078312,9493.070542695445
2026-01-16 03:00:00,9624.566040289059,9673.51928389277,9624.566040289059,9673.51928389277,0.0,5279.626803724478,0.5455390196064657,0.0,15.838880411173434,0.0,16,9528.727231281244,9493.078776789516
2026-01-16 04:00:00,9673.519309304138,9723.747531965213,9673.519309254974,9723.747531965213,5.2581652803e-06,5530.925935746743,0.5685493689052549,5.451984e-10,16.59277780724023,1.6355952000000003e-12,17,9533.425596769437,9493.815117028274
2026-01-16 05:00:00,9720.826969722295,9742.120541614051,9707.31527693427,9728.828575349871,6668.448316483354,7261.397537044722,0.7447604213546193,0.6881008774090477,21.784192611134166,0.002064302632227143,11,9545.359135142733,9494.855201779994
2026-01-16 06:00:00,9728.828599530822,9742.076850686288,9728.828599530822,9739.136716929692,1810.4137534265387,2977.6368352402587,0.30493747344487854,0.18650248751392434,8.932910505720777,0.000559507462541773,5,9551.486124133624,9495.50173951726
2026-01-16 07:00:00,9726.008338498297,9736.475440741406,9718.470412820958,9718.470412820958,3499.1369424658847,1179.8572205762466,0.12088054457752288,0.3607197708043574,3.53957166172874,0.0010821593124130723,7,9562.669353950345,9495.408976166878
2026-01-16 08:00:00,9718.470437001928,9718.481982315294,9718.470436954954,9718.481982315294,5.282599041315e-06,1.305009619635451,0.000133878456285716,5.451984e-10,0.003915028858906353,1.6355952000000003e-12,3,9568.12161347087,9494.94517853527
2026-01-16 09:00:00,9715.60597703426,9715.60597703426,9709.553679921502,9709.553679921502,1004.2949344905342,0.0,0.0,0.10369725576252814,0.0,0.00031109176728758443,3,9572.684700650218,9494.602284281667
2026-01-16 10:00:00,9709.553704071248,9709.553704071248,9709.553704071248,9709.553704071248,0.0,0.002725270167426628,2.79837203965e-07,0.0,8.175810502279883e-06,0.0,1,9573.30259879774,9494.04784521827
2026-01-16 11:00:00,9712.822473865357,9719.90852755717,9712.822473865357,9717.067452183357,319.50320837563936,1168.218239641657,0.11989150666593695,0.032974739068424595,3.5046547189249706,9.892421720527379e-05,4,9582.646356957404,9492.734313480569
2026-01-16 12:00:00,9717.067476342445,9790.851810205895,9717.06747629547,9790.851810205895,1558.4487135058096,9846.351411005433,1.0066906758858483,0.16049344819464906,29.5390542330163,0.00048148034458394716,28,9677.67090024305,9492.521862321259
2026-01-16 13:00:00,9791.446962256185,9832.614436013893,9791.446962256185,9832.614436013893,0.0,4697.118749290757,0.4772822252977272,0.0,14.091356247872271,0.0,17,9688.710798573424,9493.088350982303
2026-01-16 14:00:00,9837.097398348857,9845.259156380585,9810.289771915785,9810.289771915785,4256.84582641409,1543.0033485875956,0.1563557819323026,0.4344484675960519,4.6290100457627865,0.0013033454027881557,112,9704.1587320272,9493.483251249545
